time,MB,MB_err,SMB,SMB_err,D,D_err,BMB,BMB_err
2001-12-20,0.971593,0.225975,2.208003,0.198720,1.188380,0.106682,0.048030,0.013927
2001-12-21,3.087428,0.403767,4.324088,0.389168,1.188481,0.106688,0.048179,0.013928
2001-12-22,4.477366,0.525410,5.714165,0.514275,1.188583,0.106693,0.048216,0.013928
2001-12-23,2.666385,0.367401,3.903227,0.351290,1.188685,0.106699,0.048158,0.013928
2001-12-24,1.309698,0.253194,2.546542,0.229189,1.188786,0.106705,0.048058,0.013927
2001-12-25,2.277384,0.334095,3.514313,0.316288,1.188888,0.106711,0.048041,0.013927
2001-12-26,0.530385,0.192071,1.767645,0.159088,1.188989,0.106717,0.048271,0.013928
2001-12-27,-0.513508,0.125797,0.723606,0.065125,1.189091,0.106722,0.048023,0.013927
2001-12-28,0.141648,0.164271,1.378851,0.124097,1.189193,0.106728,0.048010,0.013927
2001-12-29,0.816135,0.213871,2.053440,0.184810,1.189296,0.106734,0.048009,0.013927
2001-12-30,0.113117,0.162360,1.350515,0.121546,1.189399,0.106740,0.047999,0.013927
2001-12-31,0.481450,0.188474,1.718955,0.154706,1.189502,0.106746,0.048003,0.013927
2002-01-01,1.810680,0.294712,3.048287,0.274346,1.189606,0.106751,0.048000,0.013927
2002-01-02,5.228386,0.591824,6.466095,0.581949,1.189711,0.106757,0.047998,0.013927
2002-01-03,2.202734,0.327834,3.440546,0.309649,1.189816,0.106763,0.047996,0.013927
2002-01-04,6.945918,0.744374,8.183835,0.736545,1.189922,0.106769,0.047996,0.013927
2002-01-05,4.183859,0.499709,5.421884,0.487970,1.190029,0.106775,0.047996,0.013927
2002-01-06,2.196369,0.327325,3.434501,0.309105,1.190136,0.106780,0.047996,0.013927
2002-01-07,0.749031,0.208774,1.987280,0.178855,1.190245,0.106786,0.048004,0.013927
2002-01-08,0.989422,0.227594,2.227781,0.200500,1.190354,0.106792,0.048005,0.013927
2002-01-09,1.007558,0.229044,2.246028,0.202143,1.190465,0.106798,0.048005,0.013927
2002-01-10,-0.295001,0.137160,0.943580,0.084922,1.190577,0.106804,0.048005,0.013927
2002-01-11,0.026746,0.156758,1.265441,0.113890,1.190690,0.106809,0.048005,0.013927
2002-01-12,-0.718999,0.117440,0.519809,0.046783,1.190804,0.106815,0.048005,0.013927
2002-01-13,0.938225,0.223604,2.177149,0.195943,1.190920,0.106821,0.048005,0.013927
2002-01-14,0.354630,0.179383,1.593672,0.143430,1.191036,0.106827,0.048005,0.013927
2002-01-15,0.140686,0.164406,1.379846,0.124186,1.191155,0.106833,0.048005,0.013927
2002-01-16,0.967940,0.225989,2.207219,0.198650,1.191274,0.106842,0.048005,0.013927
2002-01-17,1.503288,0.269337,2.742686,0.246842,1.191393,0.106852,0.048005,0.013927
2002-01-18,0.154291,0.165376,1.393809,0.125443,1.191513,0.106862,0.048006,0.013927
2002-01-19,-0.046585,0.152134,1.193054,0.107375,1.191632,0.106871,0.048007,0.013927
2002-01-20,-0.018357,0.153952,1.221402,0.109926,1.191751,0.106881,0.048007,0.013927
2002-01-21,0.780838,0.211410,2.020717,0.181864,1.191871,0.106891,0.048008,0.013927
2002-01-22,1.035806,0.231460,2.275806,0.204823,1.191991,0.106900,0.048008,0.013927
2002-01-23,-0.487380,0.127331,0.752739,0.067747,1.192111,0.106910,0.048008,0.013927
2002-01-24,-1.026065,0.109532,0.214174,0.019276,1.192231,0.106920,0.048008,0.013927
2002-01-25,-0.985760,0.110240,0.254603,0.022914,1.192352,0.106929,0.048011,0.013927
2002-01-26,-1.228228,0.107848,0.012253,0.001103,1.192472,0.106939,0.048009,0.013927
2002-01-27,-1.115648,0.108436,0.124948,0.011245,1.192594,0.106948,0.048003,0.013927
2002-01-28,-1.043495,0.109312,0.197219,0.017750,1.192715,0.106958,0.047999,0.013927
2002-01-29,-0.716058,0.117757,0.524778,0.047230,1.192837,0.106968,0.047999,0.013927
2002-01-30,0.959338,0.225505,2.200297,0.198027,1.192959,0.106977,0.047999,0.013927
2002-01-31,1.315645,0.254143,2.556726,0.230105,1.193082,0.106987,0.048000,0.013927
2002-02-01,-0.560225,0.124091,0.680987,0.061289,1.193205,0.106997,0.048007,0.013927
2002-02-02,-1.114031,0.108515,0.127300,0.011457,1.193329,0.107006,0.048001,0.013927
2002-02-03,-0.977010,0.110512,0.264443,0.023800,1.193454,0.107016,0.047999,0.013927
2002-02-04,-0.817344,0.114482,0.424233,0.038181,1.193579,0.107026,0.047999,0.013927
2002-02-05,-1.060321,0.109165,0.181382,0.016324,1.193704,0.107035,0.047998,0.013927
2002-02-06,-0.769569,0.116013,0.472261,0.042504,1.193830,0.107045,0.048000,0.013927
2002-02-07,-0.524715,0.125784,0.717243,0.064552,1.193957,0.107055,0.048000,0.013927
2002-02-08,-1.112794,0.108591,0.129291,0.011636,1.194085,0.107064,0.048000,0.013927
2002-02-09,-0.913016,0.111967,0.329197,0.029628,1.194213,0.107074,0.048000,0.013927
2002-02-10,-0.875096,0.112930,0.367248,0.033052,1.194342,0.107083,0.048001,0.013927
2002-02-11,-0.736374,0.117208,0.506100,0.045549,1.194473,0.107093,0.048001,0.013927
2002-02-12,1.327693,0.255298,2.570298,0.231327,1.194603,0.107103,0.048002,0.013927
2002-02-13,2.705603,0.371404,3.948339,0.355351,1.194735,0.107112,0.048001,0.013927
2002-02-14,0.321651,0.177470,1.564515,0.140806,1.194868,0.107122,0.047997,0.013927
2002-02-15,0.073507,0.160343,1.316504,0.118485,1.195001,0.107132,0.047996,0.013927
2002-02-16,-0.608819,0.122200,0.634312,0.057088,1.195135,0.107144,0.047996,0.013927
2002-02-17,-0.910924,0.112121,0.332341,0.029911,1.195269,0.107156,0.047996,0.013927
2002-02-18,0.021816,0.156988,1.265216,0.113869,1.195404,0.107168,0.047996,0.013927
2002-02-19,-0.072628,0.150953,1.170906,0.105382,1.195539,0.107181,0.047996,0.013927
2002-02-20,-0.361663,0.134110,0.882007,0.079381,1.195674,0.107193,0.047996,0.013927
2002-02-21,-0.766336,0.116333,0.477469,0.042972,1.195809,0.107205,0.047996,0.013927
2002-02-22,-1.060908,0.109366,0.183033,0.016473,1.195945,0.107217,0.047996,0.013927
2002-02-23,-1.050307,0.109527,0.193770,0.017439,1.196082,0.107229,0.047996,0.013927
2002-02-24,-0.270838,0.139173,0.973377,0.087604,1.196219,0.107242,0.047996,0.013927
2002-02-25,0.242027,0.172026,1.486380,0.133774,1.196357,0.107254,0.047996,0.013927
2002-02-26,0.813305,0.214475,2.057797,0.185202,1.196496,0.107266,0.047996,0.013927
2002-02-27,0.096798,0.162105,1.341430,0.120729,1.196636,0.107278,0.047996,0.013927
2002-02-28,1.052965,0.233388,2.297738,0.206796,1.196777,0.107290,0.047996,0.013927
2002-03-01,6.088806,0.668845,7.333721,0.660035,1.196919,0.107303,0.047996,0.013927
2002-03-02,2.360827,0.342096,3.605886,0.324530,1.197063,0.107315,0.047996,0.013927
2002-03-03,-0.034517,0.153577,1.210691,0.108962,1.197207,0.107327,0.048001,0.013927
2002-03-04,-0.800986,0.115391,0.444365,0.039993,1.197353,0.107339,0.047998,0.013927
2002-03-05,-0.455788,0.129498,0.789709,0.071074,1.197500,0.107351,0.047998,0.013927
2002-03-06,-0.697697,0.118966,0.547949,0.049315,1.197649,0.107364,0.047997,0.013927
2002-03-07,-0.913322,0.112334,0.332473,0.029923,1.197800,0.107376,0.047996,0.013927
